date,ec_topic_0,ec_topic_1,ec_topic_2,ec_topic_3,ec_topic_4,ec_topic_5,ec_topic_6,ec_topic_7,ec_topic_8,ec_topic_9,wh_topic_0,wh_topic_1,wh_topic_2,wh_topic_3,wh_topic_4,wh_topic_5,wh_topic_6,wh_topic_7,wh_topic_8,wh_topic_9
2021-01-15,0.049796,0.00039055437,0.000390599,0.04912732,0.010877477,0.12020431,0.16716777,0.0003905709,0.60126483,0.00039056517,0.012429092,0.047479954,0.00015158032,0.00015157895,0.5354445,0.00015155994,0.403737,0.00015156288,0.00015156866,0.00015157409
2021-01-20,0.0401276,0.00031499518,0.13851559,0.1906787,0.0003149924,0.06736284,0.13083614,0.054981615,0.37655255,0.00031500927,0.10648789,0.10492644,0.20664105,0.06481397,0.24518992,0.0059297276,0.04841348,0.06662238,0.08307268,0.067902476
2021-01-21,0.00034025885,0.00034021243,0.00034025873,0.00034025178,0.00034023702,0.13180903,0.60713094,0.00034026548,0.25867826,0.0003402255,0.21710928,0.13473146,0.08087186,0.04112898,0.09810514,0.047529697,0.15696071,0.2195978,0.00035953897,0.0036055653
2021-01-26,0.099351026,0.00048929785,0.36781967,0.068047,0.00048931007,0.00048925704,0.13822818,0.0004892589,0.32410774,0.0004892316,0.07507001,0.03334036,0.06464911,0.09626505,0.23308611,0.14059375,0.25791743,0.09027545,0.0009390888,0.007863626
2021-01-28,0.00020457908,0.00020456877,0.00020457947,0.25059763,0.06756356,0.0002045627,0.00020457616,0.00020457854,0.6804068,0.00020456703,0.2150069,0.0009181792,0.06208359,0.11398614,0.46211722,0.06968399,0.0148932785,0.00091811706,0.059474487,0.0009180864
2021-01-29,0.0010867128,0.0010865694,0.0010866851,0.0010865472,0.010474408,0.009274997,0.4017585,0.0010866756,0.5719723,0.0010866324,0.00026510024,0.03378093,0.23266554,0.0016905592,0.04801913,0.0016610208,0.11798073,0.34390467,0.00026509765,0.2197672
2021-02-01,0.06192304,0.00059902685,0.7022233,0.00059906585,0.00059905986,0.00059906277,0.07259613,0.0005990626,0.15966327,0.0005989959,0.099202804,0.0041132336,0.2946952,0.0022223047,0.07165299,0.21336687,0.029843763,0.23437515,0.0014477579,0.049079932
2021-02-03,0.001985835,0.00039736036,0.21788022,0.1450561,0.00039738143,0.00039734266,0.16357099,0.0016517778,0.44353688,0.025126144,0.30146948,0.16081752,0.005978829,0.012759192,0.15561344,0.10925915,0.13193564,0.11158561,0.0030288624,0.007552278
2021-02-04,0.01618975,0.00015390602,0.06833572,0.17181467,0.00015389836,0.00015389998,0.13297708,0.00015390574,0.6099133,0.00015390826,0.19775657,0.24851026,0.16789252,0.026131492,0.22025885,0.032515917,0.024293184,0.062036753,0.016078107,0.0045263474
2021-02-10,0.0002910877,0.000291074,0.03885125,0.053484056,0.00029108784,0.013801755,0.26887065,0.00029110024,0.62172157,0.002106397,0.14324394,0.13975763,0.21473925,0.059057556,0.11311768,0.054246526,0.1320727,0.11070602,0.01176169,0.021297015
2021-02-12,0.00080025295,0.0008002106,0.08451434,0.0008003383,0.00080022623,0.2771975,0.092608176,0.0008002646,0.54087836,0.00080033997,0.0016153962,0.008754756,0.06932893,0.20782883,0.07007363,0.0069424664,0.32055438,0.27045566,0.0032755786,0.041170374
2021-02-17,0.05249444,0.0002725364,0.0002725148,0.00027250734,0.014102706,0.00027252446,0.44627926,0.0002725138,0.4854885,0.00027252114,0.17499018,0.08360648,0.09761926,0.10184764,0.18470636,0.07621653,0.10208718,0.05551971,0.0035677985,0.11983883
2021-02-19,0.10398455,0.00035932707,0.09900702,0.10591575,0.00035931717,0.022071458,0.17307502,0.00035931746,0.46003675,0.03483149,0.061589837,0.1103839,0.16815251,0.08737318,0.1401555,0.08706565,0.15897195,0.16448301,0.011796497,0.01002798
2021-02-22,0.00023427051,0.00023425902,0.083740436,0.1502372,0.00023426932,0.00023425136,0.15068674,0.00023427914,0.57992727,0.034237012,0.00077351154,0.14360614,0.088492535,0.10050046,0.26536778,0.003746238,0.18349102,0.13206066,0.0009571472,0.08100452
2021-02-23,0.013113596,0.00039060164,0.12046753,0.07353681,0.0003906285,0.064525746,0.19493333,0.00039064168,0.5098963,0.022354826,0.25007457,0.11517246,0.044636946,0.16134338,0.055026025,0.20797512,0.047362816,0.09291947,0.008146739,0.017342472
2021-02-25,0.015698848,0.0002924945,0.00029250843,0.0002925057,0.00029248281,0.00029250784,0.47118056,0.07474611,0.4366195,0.00029248287,0.19564748,0.01564213,0.056677893,0.10201034,0.02755628,0.11683017,0.25385016,0.13733673,0.0025216856,0.09192712
2021-02-26,0.21010575,0.00045470594,0.00045471857,0.06186677,0.00045469156,0.060754616,0.018244065,0.00045472334,0.6467553,0.00045466443,0.17403172,0.11413942,0.06363709,0.05000338,0.10804095,0.17593984,0.15516779,0.083644405,0.042623878,0.032771487
2021-03-03,0.0002833738,0.00028335396,0.046501923,0.2242139,0.00028336866,0.023539837,0.065585196,0.00028338528,0.47796163,0.16106401,0.08746244,0.1846256,0.07307399,0.12476086,0.23052177,0.053010628,0.10532828,0.07638467,0.0017756022,0.06305613
2021-03-04,0.00033568253,0.040911123,0.47932556,0.20477477,0.00033567866,0.02754395,0.040342964,0.00033569336,0.20575887,0.0003357165,0.19753404,0.058683116,0.10059487,0.1135603,0.28829896,0.07741306,0.025413921,0.07614776,0.0025803787,0.059773568
2021-03-05,0.26968643,0.00045859354,0.15860987,0.00045855768,0.030292755,0.11621073,0.04303644,0.00045858708,0.38032946,0.00045858405,0.09791068,0.12736455,0.012545517,0.08291436,0.14383408,0.020965703,0.23123987,0.14400665,0.038274616,0.100944
2021-03-08,0.00043680516,0.00043682609,0.4935875,0.08692817,0.00043680123,0.09594051,0.05701708,0.00043682562,0.19793019,0.06684931,0.03919643,0.06892624,0.30981037,0.08406446,0.14875267,0.05619961,0.1668372,0.109396785,0.0014769683,0.015339275
2021-03-09,0.17439009,0.00846679,0.06952519,0.041454364,0.0005248818,0.019452892,0.01095657,0.09339895,0.5813054,0.00052489474,0.06501354,0.2779651,0.10056333,0.079006456,0.14489682,0.11679574,0.022035144,0.06764782,0.049709253,0.07636681
2021-03-10,0.0005620102,0.013772357,0.10931951,0.08383325,0.0005619878,0.041135874,0.16777714,0.00056202686,0.5819139,0.0005619687,0.26225913,0.042510767,0.06100601,0.07355347,0.04386248,0.033259463,0.27879265,0.13429275,0.0037695237,0.06669374
2021-03-11,0.0003718439,0.0003718378,0.00037183444,0.00037183036,0.033289753,0.00037183665,0.5899083,0.00037184748,0.37419912,0.0003718403,0.15887687,0.1875006,0.095587395,0.1075384,0.07982652,0.04501122,0.12568848,0.110793605,0.0039298413,0.08524709
2021-03-16,0.0013060945,0.0013064684,0.014888493,0.1280777,0.0013061337,0.0013061552,0.014686224,0.093651846,0.73820937,0.0052615837,0.09870685,0.17570937,0.13503638,0.2059741,0.025953108,0.04793226,0.14146821,0.11480027,0.011291501,0.043127954
2021-03-17,0.0003485603,0.00034855402,0.00034858688,0.00034858295,0.0003485366,0.030337926,0.64531493,0.0069942996,0.31526148,0.00034855484,0.21878476,0.14058869,0.1794563,0.052759625,0.07885232,0.06888919,0.080023594,0.100303,0.03536059,0.044981882
2021-03-18,0.00041853852,0.0004185286,0.00041854486,0.077177964,0.00041854102,0.00041852423,0.1626661,0.00041854853,0.7572261,0.0004185676,0.18390088,0.090339676,0.21481779,0.039921224,0.15654647,0.05017241,0.10329522,0.07112051,0.027463503,0.062422343
2021-03-19,0.0011283177,0.0011282321,0.2745138,0.03917661,0.0011281689,0.1949871,0.0011282082,0.0135103995,0.47217113,0.0011280839,0.03418343,0.1691029,0.29232058,0.12171846,0.048151527,0.0023182658,0.22751488,0.082108386,0.0021538814,0.020427689
2021-03-24,0.10038906,0.00042804293,0.009201766,0.062905796,0.0029852616,0.047155827,0.17579977,0.039677892,0.54794246,0.01351413,0.046725452,0.19608015,0.18769388,0.16929002,0.03299476,0.009993011,0.1432895,0.15273145,0.0014609819,0.059740815
2021-03-25,0.14202392,0.00032107142,0.03263576,0.00032110425,0.00032108073,0.048207898,0.32188323,0.033663616,0.42030123,0.00032109118,0.18291134,0.25605285,0.11574671,0.094511926,0.08344595,0.13907793,0.044345684,0.02717926,0.044503536,0.012224785
2021-03-29,0.106353715,0.00063719123,0.0006372071,0.0006371652,0.0036495472,0.13863368,0.23176551,0.0006371678,0.5164116,0.00063719787,0.085948735,0.09476251,0.0043880437,0.031380918,0.31977642,0.061281905,0.23472871,0.08718342,0.032500327,0.04804905
2021-03-30,0.00043489726,0.01968528,0.0004349459,0.0004349434,0.00043495247,0.00043490223,0.2005435,0.04039181,0.66384244,0.073362306,0.22447567,0.19099034,0.08548987,0.0747857,0.17041074,0.03816425,0.02039308,0.10370139,0.0017668125,0.08982214
2021-04-06,0.21208408,0.00035468742,0.105453424,0.0003547364,0.000354725,0.032643277,0.06254442,0.11264288,0.47321308,0.00035470977,0.0010761129,0.12422234,0.29720613,0.15831499,0.093524635,0.0033082524,0.20252092,0.098858915,0.0017094106,0.019258296
