date,ec_topic_0,ec_topic_1,ec_topic_2,ec_topic_3,ec_topic_4,ec_topic_5,ec_topic_6,ec_topic_7,ec_topic_8,ec_topic_9,wh_topic_0,wh_topic_1,wh_topic_2,wh_topic_3,wh_topic_4,wh_topic_5,wh_topic_6,wh_topic_7,wh_topic_8,wh_topic_9
2022-35,0.0011914858,0.00032014019,0.02781861,0.19444571,0.00032017266,0.1559405,0.0063044424,0.0018967916,0.6082879,0.0034743082,0.120824374,0.16019467,0.122009054,0.10310587,0.16430639,0.060341854,0.043707587,0.09869691,0.04221309,0.08460018
2022-36,0.00032566936,0.0003256587,0.0011630679,0.0860798,0.07274595,0.13735375,0.018453397,0.011877117,0.629283,0.04239256,0.09493846,0.14451317,0.13680834,0.13663311,0.11268766,0.110410206,0.06420397,0.07457857,0.028939685,0.096286856
2022-37,0.054749876,0.044181447,0.07882394,0.12482912,0.00021764502,0.15041348,0.041506212,0.0030608212,0.44658828,0.055629175,0.13875613,0.12713617,0.1828096,0.13677907,0.11273842,0.041551888,0.032147124,0.07830335,0.031729553,0.118048705
2022-38,0.072075374,0.009572109,0.08567635,0.041900136,0.04436393,0.13782533,0.11662847,0.004257737,0.4489109,0.03878969,0.12870501,0.12253471,0.17611702,0.14137587,0.11630439,0.1271266,0.028939353,0.068396844,0.038833756,0.051666476
2022-39,0.00038310266,0.00038309104,0.20745225,0.108037464,0.00038311165,0.25622863,0.007121367,0.054549783,0.365078,0.00038315973,0.15981905,0.09799257,0.15475306,0.09788303,0.1609277,0.12387954,0.059369065,0.08028683,0.017649097,0.04744012
2022-40,0.053729076,0.055948824,0.033188015,0.018707495,0.00069695775,0.21193667,0.016376613,0.033663962,0.54971766,0.026034722,0.077456325,0.08226545,0.11730687,0.14088576,0.19061309,0.10511497,0.031315383,0.10452641,0.026279883,0.124235794
2022-41,0.0049033305,0.007293616,0.044714253,0.19028665,0.023363708,0.19734047,0.029117478,0.004072379,0.48503447,0.01387365,0.105623946,0.097068146,0.15167142,0.17185858,0.11099938,0.14117454,0.020783577,0.075551085,0.016824592,0.10844475
2022-42,0.027801033,0.00030553702,0.019053433,0.051868256,0.009880046,0.1263161,0.067354284,0.084177226,0.60002875,0.013215354,0.11158088,0.091151394,0.09793811,0.1773001,0.142712,0.074617855,0.047069285,0.121021524,0.019663867,0.11694496
2022-43,0.046757028,0.008922968,0.05336348,0.114062436,0.003035528,0.18534687,0.05242357,0.052138958,0.46655825,0.017390851,0.10706871,0.07184969,0.19470046,0.19092701,0.07502842,0.08244225,0.04338053,0.06371795,0.016611159,0.15427381
2022-44,0.13334277,0.001889104,0.024444185,0.023722224,0.0002914687,0.041875005,0.023199797,0.00029146738,0.75065255,0.00029146337,0.10731803,0.052419554,0.124475844,0.24772973,0.08690083,0.05641292,0.018128907,0.082807325,0.07362371,0.15018314
2022-45,0.09233215,0.0024755797,0.009793641,0.077215515,0.024043808,0.114818394,0.021885924,0.008179982,0.64551735,0.0037375763,0.1750436,0.066717945,0.10937911,0.16902947,0.17267981,0.1023958,0.011352134,0.08488586,0.0604541,0.048062302
2022-46,0.20279036,0.0005518895,0.03961048,0.02433396,0.05378603,0.132381,0.0026622675,0.0016228072,0.5349069,0.0073542194,0.2532859,0.086897634,0.1376868,0.06471908,0.064267516,0.20769815,0.0044758418,0.07138275,0.056566298,0.05301998
2022-47,0.005379914,0.03708953,0.10438284,0.083307795,0.0065069897,0.17881712,0.0172248,0.010307977,0.5562745,0.00070852373,0.16489476,0.06417874,0.2645354,0.14495026,0.10869469,0.08440767,0.03503644,0.086818345,0.037473492,0.009010211
2022-48,0.119226545,0.021252804,0.09637402,0.055787496,0.0009729138,0.15918113,0.011657357,0.0113065215,0.50162774,0.022613488,0.12940444,0.07514707,0.23351637,0.13670996,0.17017104,0.059485197,0.009428736,0.09164724,0.018655507,0.075834446
2022-49,0.0914625,0.008816027,0.061063,0.09210904,0.00054366176,0.109562434,0.05364722,0.024816424,0.53710866,0.020871054,0.112530455,0.11640705,0.13111414,0.11877329,0.08306728,0.11256851,0.019600887,0.15691946,0.050985485,0.09803341
2022-50,0.08960989,0.0026216642,0.012384513,0.048846245,0.041227635,0.10763929,0.030659882,0.016611485,0.63702756,0.013371886,0.2860749,0.09067913,0.13460505,0.086606316,0.13332266,0.05703813,0.034817427,0.052271165,0.07178575,0.05279946
2022-51,0.058861855,0.0008991787,0.07996077,0.0008992781,0.0008992652,0.04084014,0.0008992327,0.00089922035,0.8149419,0.0008992064,0.095830575,0.15761405,0.1347642,0.122500345,0.108557135,0.17068641,0.02244042,0.074935526,0.02012207,0.09254932
2023-01,0.0005466342,0.0005466017,0.33943072,0.10162605,0.00054663466,0.36750102,0.000546666,0.0005466431,0.18816233,0.0005466979,0.05363252,0.11971178,0.18324247,0.17378399,0.07037682,0.10860388,0.004778701,0.13061564,0.0018501808,0.15340398
2023-02,0.07745694,0.011873305,0.08159112,0.12206403,0.0004644159,0.2590147,0.021799134,0.034712475,0.38161612,0.00940769,0.17642742,0.07345267,0.1431543,0.09983332,0.13205877,0.13618061,0.0103001185,0.12067938,0.011688104,0.096225336
2023-03,0.0002069483,0.00020693964,0.00076334225,0.09298879,0.048570532,0.15291367,0.0002069625,0.01816092,0.5956986,0.0902833,0.13574928,0.061584312,0.1398691,0.14473201,0.1562501,0.12530077,0.01252015,0.11507902,0.018470623,0.09044464
2023-04,0.02046963,0.009490708,0.106351905,0.08936351,0.0003414927,0.019769607,0.08121983,0.00034148953,0.63021624,0.042435586,0.1049338,0.10694557,0.21047299,0.08651451,0.13034324,0.0960259,0.019646548,0.14119029,0.029579308,0.074347846
