date,ec_topic_0,ec_topic_1,ec_topic_2,ec_topic_3,ec_topic_4,ec_topic_5,ec_topic_6,ec_topic_7,ec_topic_8,ec_topic_9,wh_topic_0,wh_topic_1,wh_topic_2,wh_topic_3,wh_topic_4,wh_topic_5,wh_topic_6,wh_topic_7,wh_topic_8,wh_topic_9
2021-45,0.028723283,0.019842625,0.53678876,0.067129165,0.023513021,0.13774817,0.07705115,0.100046754,0.0004539026,0.008703192,0.08007168,0.08720819,0.029540287,0.21646047,0.07838861,0.03943879,0.085961886,0.14585583,0.12519842,0.111875854
2021-46,0.006657667,0.0012063988,0.44150943,0.12217401,0.00029176826,0.18580437,0.036374867,0.09214271,0.07377996,0.04005884,0.03548556,0.12353856,0.0009503773,0.15375397,0.14787987,0.102850355,0.07010763,0.14043812,0.10226259,0.12273298
2021-47,0.0005261165,0.0005261523,0.51647455,0.008865564,0.008871783,0.1735576,0.2195798,0.06422626,0.0009851025,0.0063870964,0.12862664,0.088840544,0.004380361,0.21824098,0.14981508,0.076261885,0.15267406,0.016496303,0.046043545,0.11862063
2021-48,0.0002815519,0.0016526907,0.56091344,0.04571333,0.004702949,0.1965134,0.11314576,0.05652401,0.019807654,0.0007451495,0.06689864,0.110338084,0.0028137935,0.17055634,0.0701297,0.03360956,0.37378722,0.060054775,0.04524932,0.06656252
2021-49,0.004545096,0.00045254905,0.57396686,0.07180422,0.0004525699,0.09480486,0.13741389,0.06508913,0.031495724,0.019975103,0.07594158,0.11202656,0.011903824,0.15715504,0.0882417,0.055851117,0.11052117,0.27628598,0.02386792,0.08820515
2021-50,0.0023161923,0.0004809969,0.7006234,0.0019350557,0.0104015665,0.07991753,0.12338502,0.068517506,0.0026327036,0.009790044,0.074230835,0.15100798,0.0033038468,0.19541544,0.069553174,0.00792202,0.1684875,0.071945064,0.031613987,0.2265202
2021-51,0.00038323054,0.00038322853,0.40439576,0.08478301,0.00038325007,0.067514226,0.35281062,0.03195597,0.022778524,0.034612186,0.06104246,0.12808578,0.0030200311,0.14292946,0.14977872,0.019390676,0.21364506,0.10325139,0.052133102,0.1267234
2022-01,0.0007468753,0.020150367,0.68550384,0.0007467595,0.00074683485,0.03652176,0.2533059,0.00078413286,0.00074675854,0.0007467518,0.05178937,0.15249874,0.0010344336,0.22942397,0.09308898,0.053832155,0.18638654,0.12004744,0.049650628,0.062247735
2022-02,0.0013121823,0.0013121834,0.4451354,0.19629678,0.0013122049,0.0013121115,0.0013121425,0.26413867,0.001312105,0.08655625,0.053200305,0.19289838,0.0033540663,0.14686999,0.0782881,0.036320448,0.1416842,0.13622719,0.049261354,0.16189596
2022-03,0.032099165,0.0004010243,0.63905185,0.2236267,0.004741092,0.032197006,0.012780899,0.0022408452,0.011320059,0.041541345,0.044190295,0.09608666,0.0044742934,0.08997,0.12449307,0.07901701,0.074935846,0.16821302,0.10983759,0.20878224
2022-04,0.000535794,0.000535816,0.557228,0.2116377,0.0301625,0.102386415,0.0005358335,0.09590627,0.00053579226,0.00053586235,0.0513374,0.11760142,0.027873415,0.10596775,0.1407206,0.03657938,0.048233174,0.17166245,0.14861558,0.15140882
2022-05,0.00034019514,0.0003402066,0.56560683,0.022529403,0.18665549,0.019240145,0.03574033,0.121834494,0.047372732,0.00034020102,0.028424408,0.12976938,0.0018528424,0.21802533,0.17559342,0.016429061,0.06601923,0.17739007,0.06737533,0.119120955
2022-06,0.0008142709,0.00042019648,0.5286248,0.065433584,0.015888259,0.19630541,0.031848382,0.11445076,0.045794204,0.00042021414,0.076491445,0.13765724,0.021298949,0.02637952,0.06047809,0.04454184,0.0341147,0.29168656,0.11642307,0.19092864
2022-07,0.0005101822,0.009420383,0.56020355,0.035727337,0.000510166,0.2029686,0.041569356,0.12085106,0.016512925,0.011726468,0.027777903,0.14430748,0.025452735,0.04886509,0.07817809,0.009816133,0.05937339,0.47083825,0.04627418,0.089116804
2022-08,0.0040828465,0.0005858745,0.51905257,0.009276705,0.010265779,0.10280264,0.0005858563,0.34841642,0.0005858466,0.0043455265,0.0101843625,0.12692182,0.013338433,0.0476173,0.010509639,0.021429982,0.010014171,0.57172513,0.031980444,0.15627877
2022-09,0.0024916243,0.00031987304,0.67784095,0.041141253,0.004928191,0.00031988072,0.0049537006,0.2649052,0.00031987706,0.0027794638,0.06650873,0.057756342,0.017103735,0.12006148,0.1995138,0.036461215,0.045485303,0.28567716,0.11489312,0.05653905
2022-10,0.0020844485,0.00032721364,0.6782982,0.10116629,0.014582606,0.017040495,0.00032721894,0.18551907,0.0003272209,0.00032721172,0.08570921,0.08268055,0.013604021,0.116021916,0.13024016,0.069378704,0.01331591,0.2500497,0.05965614,0.17934367
2022-11,0.00038405994,0.00038406806,0.63607323,0.051121604,0.00038406253,0.08839019,0.037460055,0.0003840787,0.18503456,0.00038406765,0.034498014,0.14967418,0.007330689,0.22137737,0.086840875,0.024149552,0.048604093,0.29389748,0.045199282,0.08842846
2022-12,0.0028246802,0.0003111624,0.5170669,0.035194874,0.007141059,0.24765092,0.00031116998,0.18443884,0.00031116742,0.0047492045,0.03312639,0.056523442,0.06164168,0.17308678,0.046699625,0.053286146,0.044470444,0.450344,0.01262164,0.06819983
2022-13,0.00030851277,0.0003085331,0.6094788,0.00030852458,0.005027733,0.092032745,0.042697098,0.24876404,0.0003085123,0.00076554774,0.12870066,0.06672311,0.011584946,0.13423236,0.07383094,0.040805224,0.052824907,0.31019512,0.07135274,0.10975
2022-14,0.004110998,0.009177272,0.66372263,0.03448815,0.004974565,0.05387799,0.005230711,0.19239551,0.01353191,0.018490272,0.09454211,0.13491987,0.0067604776,0.15509246,0.1641277,0.052050594,0.12410669,0.17322913,0.038905106,0.056265872
2022-15,0.00037067648,0.00037062645,0.48381937,0.00037084657,0.00037055722,0.5132155,0.00037057803,0.0003706218,0.0003706835,0.00037059363,0.054093774,0.0825746,0.00228966,0.11266316,0.0806986,0.05549239,0.013488313,0.3120074,0.058442827,0.2282493
2022-16,0.00020333932,0.00020335654,0.71685785,0.00020334625,0.2714304,0.010288213,0.00020336182,0.00020336552,0.0002033406,0.00020336694,0.12899058,0.08601116,0.0031476894,0.23217742,0.08508975,0.044701774,0.03167013,0.14663108,0.09347425,0.14810619
2022-17,0.000446086,0.0055537997,0.56195563,0.02496818,0.0036333692,0.2169006,0.03310085,0.120168984,0.017349644,0.015922915,0.063255355,0.14510772,0.012142273,0.17382358,0.1371528,0.06518741,0.042876855,0.20414077,0.02214865,0.13416465
2022-18,0.019675087,0.003805437,0.64256006,0.051432293,0.00034008402,0.04944264,0.010742433,0.20691207,0.014749822,0.00034006647,0.063563466,0.1369459,0.0015336752,0.27526087,0.09718417,0.042133313,0.021960843,0.13833867,0.047668524,0.17541061
2022-19,0.00034449273,0.00034448883,0.5797846,0.09322163,0.00034449052,0.18351015,0.10102055,0.04074066,0.0003444882,0.00034446985,0.09973519,0.090978034,0.011784401,0.14803773,0.16149719,0.079082526,0.09780615,0.18052398,0.04474491,0.08580986
2022-20,0.00027509005,0.000275088,0.7179125,0.00027509042,0.016016506,0.1391276,0.002922061,0.059458654,0.045784116,0.017953282,0.03564744,0.08373468,0.012949432,0.17152473,0.11377345,0.09666545,0.06122773,0.26737082,0.047701556,0.1094047
2022-21,0.00032869037,0.00032867442,0.53756905,0.05143253,0.0003286732,0.20801279,0.00032867884,0.17400274,0.027339458,0.00032867625,0.03568338,0.04499344,0.0018020076,0.16714534,0.064078756,0.13924412,0.02884175,0.35834405,0.040345,0.11952218
2022-22,0.0105206985,0.00022995118,0.789293,0.030645225,0.00022994312,0.005811344,0.00022994936,0.12927827,0.024048915,0.009712705,0.09335921,0.10845589,0.0029314712,0.17536369,0.11217197,0.040222503,0.08153458,0.24441506,0.04834206,0.09320359
2022-23,0.01870633,0.017887564,0.66521394,0.039844416,0.04377517,0.12470828,0.020908477,0.053503197,0.004118426,0.011334208,0.0801006,0.090994805,0.004830863,0.18141994,0.060569823,0.21900415,0.062411744,0.20090231,0.029786756,0.069979
2022-24,0.0003023444,0.0010287242,0.6161648,0.04387014,0.0018362368,0.20556012,0.0035206645,0.12304427,0.0009884302,0.003684242,0.06270135,0.111094356,0.015858622,0.11909657,0.1717117,0.13214605,0.070678815,0.14720485,0.021173807,0.1483339
2022-25,0.009519548,0.0019986264,0.5625062,0.01500101,0.0004273205,0.25057143,0.044478696,0.07288507,0.025364004,0.017248057,0.05747177,0.09723832,0.01416533,0.15109703,0.26799765,0.020954821,0.07118966,0.108836524,0.04832109,0.16272783
2022-26,0.0002553236,0.00025532587,0.67941487,0.034129567,0.007817461,0.19619897,0.00025532782,0.07121994,0.008065333,0.0023879714,0.01267299,0.057192054,0.024368063,0.06926767,0.111301355,0.15647727,0.035751615,0.3687325,0.015678456,0.14855796
2022-27,0.004953711,0.0015021345,0.7022995,0.050049346,0.00028408883,0.09820495,0.00028408805,0.12516591,0.00028408767,0.016972166,0.059411183,0.13795182,0.012451186,0.23841475,0.2246142,0.0122879995,0.027085343,0.14200583,0.02746407,0.11831363
2022-28,0.0004108917,0.00041236807,0.7513995,0.051955655,0.0004108972,0.03908047,0.0004108878,0.13776268,0.00041087126,0.017745728,0.038709696,0.061602604,0.00827114,0.15066795,0.08267414,0.13467309,0.009554393,0.3535781,0.0220334,0.13823551
2022-29,0.03869644,0.00024117254,0.6849604,0.004738393,0.00024116594,0.16151585,0.032107066,0.077017106,0.00024117825,0.00024115805,0.04059624,0.19000128,0.02929233,0.097289875,0.13291559,0.08437656,0.21024653,0.09175442,0.058194946,0.06533228
2022-30,0.000671443,0.0006714297,0.81517255,0.0006713571,0.00067144725,0.17945619,0.00067141134,0.0006714519,0.0006714251,0.00067135494,0.13633506,0.19848518,0.0024630432,0.04305573,0.06385628,0.036847543,0.14279193,0.10733496,0.12423698,0.14459327
2022-31,0.0005496843,0.0005497028,0.87767017,0.10023376,0.0005497249,0.0005496882,0.00054972945,0.0005497036,0.0005496803,0.018248206,0.10435843,0.1657368,0.0033077074,0.11778466,0.25026596,0.020841233,0.12313178,0.07720762,0.048131112,0.08923465
2022-34,0.000451991,0.0004520055,0.58397084,0.26376846,0.00045204174,0.00045201989,0.0004520286,0.1490965,0.00045203287,0.0004520058,0.21048255,0.076716535,0.0015718734,0.16018215,0.20520182,0.016169995,0.040746115,0.13125147,0.017087644,0.14058982
2022-35,0.02176828,0.00024252925,0.75881654,0.0032162296,0.00024251711,0.10093975,0.00024254277,0.08231064,0.03197847,0.00024248801,0.010733282,0.17171715,0.007651163,0.1296399,0.13724615,0.09397337,0.03703205,0.10868672,0.08805601,0.2152642
2022-36,0.042521685,0.012473069,0.79630053,0.0002566015,0.01594943,0.080146946,0.00025661453,0.03431157,0.017526919,0.00025662762,0.11548297,0.14263238,0.007344215,0.20143673,0.044915777,0.015921747,0.10994566,0.08991314,0.115089506,0.15731785
2022-37,0.024973407,0.00017064091,0.6047758,0.09378072,0.00083468633,0.13332407,0.0001706408,0.087794214,0.02124428,0.032931484,0.10595056,0.11278083,0.0029067541,0.16339497,0.11766346,0.08137907,0.03241689,0.10193553,0.117739424,0.16383253
2022-38,0.007612258,0.0004670011,0.50653446,0.05275603,0.031984996,0.24710345,0.050102405,0.07755785,0.02026879,0.005612748,0.06836126,0.06738659,0.008738649,0.17357285,0.1037661,0.12434269,0.04866973,0.30837566,0.016963096,0.0798234
2022-39,0.0125815505,0.00030338968,0.61304647,0.19626115,0.00030337417,0.0121772885,0.0003033822,0.16441666,0.00030339076,0.0003033521,0.0921717,0.1111375,0.0050765467,0.20433915,0.14530551,0.064729564,0.08209089,0.15456927,0.03146703,0.10911277
2022-40,0.012078503,0.0005402514,0.72952074,0.0005402332,0.00054026116,0.1091726,0.00054023764,0.102593586,0.00054020755,0.0439334,0.12078559,0.1173457,0.013212269,0.17638193,0.16302456,0.012745888,0.062355094,0.18098305,0.09117618,0.06198974
2022-41,0.008884937,0.00094806636,0.64369,0.04662499,0.02842646,0.08498785,0.008710294,0.11179128,0.06255851,0.003377636,0.1930723,0.097147524,0.005474649,0.1538586,0.10477003,0.037043814,0.01463066,0.2427228,0.06002183,0.091257825
2022-42,0.024892582,0.0002798649,0.7914807,0.017862737,0.007636724,0.054074224,0.031885196,0.0676185,0.0002422473,0.0040272595,0.19068527,0.18107235,0.0091354735,0.15061821,0.11042833,0.07077211,0.017980369,0.13309574,0.09007692,0.046135202
2022-43,0.002112882,0.00496643,0.66943175,0.060608633,0.00028629845,0.05754236,0.026881706,0.1354466,0.03197386,0.010749444,0.28715286,0.07301403,0.0035892418,0.18282874,0.08130864,0.028867425,0.058987167,0.15029143,0.031591125,0.10236934
2022-44,0.00022631051,0.00022631662,0.615936,0.008912,0.00022631009,0.37356773,0.00022632092,0.00022631676,0.00022631769,0.00022632624,0.34920022,0.10639749,0.0011158185,0.266207,0.07077474,0.056893904,0.0016081868,0.060965996,0.074473865,0.0123627605
2022-45,0.005211262,0.002357741,0.58253723,0.019732952,0.004886841,0.3194203,0.0064381817,0.035056446,0.022994768,0.0013642239,0.13353047,0.100356415,0.0066160476,0.2148299,0.055837087,0.16230588,0.0009402664,0.261701,0.02476797,0.039114967
2022-46,0.00038827452,0.00038826838,0.31859723,0.0065402375,0.001031248,0.5584684,0.00038828058,0.08581032,0.027999444,0.00038828497,0.06028579,0.0867909,0.0022065467,0.09942951,0.082964174,0.10997626,0.0047550853,0.44261676,0.038432445,0.072542585
2022-47,0.0004936112,0.0017836483,0.65917385,0.05855039,0.009853149,0.1402978,0.0017161726,0.08420948,0.01593185,0.027989997,0.01882842,0.09346359,0.00062667165,0.43375707,0.20801552,0.028174324,0.0154443765,0.09946334,0.009412453,0.09281421
2022-48,0.00925988,0.0003411294,0.652291,0.064820886,0.015090804,0.1647579,0.00034112798,0.0734209,0.0045195487,0.015156817,0.10083523,0.1611004,0.011124779,0.22748783,0.13938844,0.06240828,0.0070083127,0.107867196,0.113114685,0.06966482
2022-49,0.0064418926,0.0066363416,0.63597804,0.026465407,0.0004036996,0.1816228,0.034787424,0.06119613,0.03620825,0.010259972,0.039266862,0.23892917,0.0012981553,0.22426347,0.10314411,0.025093831,0.012749595,0.118775845,0.12877442,0.10770458
2022-50,0.004752659,0.0027955233,0.63654387,0.010658375,0.012452805,0.26186237,0.009273598,0.041051384,0.015200123,0.0054093595,0.071609154,0.13369109,0.0030726013,0.31467646,0.05832428,0.17675295,0.03533094,0.09390999,0.047430515,0.06520203
2022-51,0.00067865103,0.00067863835,0.6607569,0.0006786531,0.0006786966,0.3235094,0.0006786397,0.0006786389,0.0006786922,0.010983124,0.03258009,0.07816107,0.0039985967,0.27546164,0.10953558,0.09075272,0.044879217,0.15033399,0.025089247,0.18920788
2023-01,0.00045892323,0.0004589205,0.6215609,0.2703978,0.00045893592,0.00045892244,0.00045893266,0.10482882,0.0004589578,0.00045889753,0.098800145,0.19747972,0.0027768572,0.2749427,0.0719056,0.009941092,0.0063641286,0.10581048,0.12524274,0.10673652
2023-02,0.009987276,0.0003599996,0.5529364,0.13070796,0.0003599898,0.092377126,0.005702281,0.19966571,0.002732958,0.005170363,0.04404055,0.2211709,0.0042973533,0.13053073,0.090935215,0.12987126,0.009450384,0.24518636,0.06655262,0.057964593
2023-03,0.00015166451,0.00015166272,0.73809075,0.0031348963,0.020061014,0.07171237,0.00015165715,0.03774138,0.12865292,0.0001516459,0.10928098,0.18948884,0.005613867,0.21715792,0.078306675,0.034532115,0.017910492,0.2170439,0.06694837,0.06371683
2023-04,0.0111965155,0.00025547686,0.7606953,0.079421036,0.017837154,0.059431527,0.0014748721,0.00025546947,0.06917713,0.00025549947,0.081470795,0.2049399,0.00088686077,0.16986851,0.24568243,0.0484018,0.014143915,0.13060066,0.021982683,0.08202238
2023-05,0.013682151,0.010536449,0.70484006,0.024056433,0.009999759,0.06261392,0.00026558587,0.13223535,0.014534379,0.027235862,0.1470534,0.17240171,0.002568549,0.18957822,0.13906518,0.012770089,0.016044235,0.06825609,0.16691835,0.085344106
2023-06,0.0003201448,0.0022280468,0.84229916,0.033547085,0.0051968372,0.03825414,0.026327023,0.046653662,0.0048537725,0.0003201357,0.16170162,0.1305771,0.0021404994,0.18736035,0.1485995,0.055813286,0.014864679,0.19217302,0.067270994,0.039498966
2023-07,0.00046456436,0.00046456722,0.5988238,0.01895851,0.0070217103,0.04363448,0.00046457426,0.32402095,0.0056822933,0.00046453456,0.12848443,0.13328035,0.018045897,0.114568554,0.22572069,0.0400838,0.014642078,0.08095969,0.049757544,0.19445698
